# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:DeltaSigma 5:Sumwls_by_sumwl 6:rmin/2+rmax/2 7:DeltaSigma_cross 8:Sum_srcwt_per_lens 9:TotalSum_srcwt 10:SN_ErrDeltaSigma 11:SN_ErrDeltaSigma_cross 12:Jackknife_region 
-3.989700e-01 2.172279e+01 1.109495e+00 7.283458e-01 2.982483e+01 6.242233e-05 4.096780e-01 6.828767e-01 1.343693e+01 2.388280e+05 1.480472e+00 1.467297e+00 97
-1.989700e-01 3.087657e+01 2.768040e+00 1.811788e+00 1.704204e+01 1.557354e-04 6.492958e-01 -6.220931e-01 3.350636e+01 5.955420e+05 9.324614e-01 9.327184e-01 97
1.029996e-03 4.969783e+01 6.896490e+00 4.499557e+00 1.104505e+01 3.880100e-04 1.029065e+00 4.681532e-01 8.355896e+01 1.485177e+06 5.893855e-01 5.905753e-01 97
2.010300e-01 7.578903e+01 1.721536e+01 1.123285e+01 6.747089e+00 9.685699e-04 1.630957e+00 -2.437856e-01 2.085863e+02 3.707413e+06 3.729001e-01 3.732169e-01 97
4.010300e-01 1.018249e+02 4.311860e+01 2.815943e+01 3.616013e+00 2.425937e-03 2.584893e+00 2.857345e-01 5.224279e+02 9.285634e+06 2.354143e-01 2.356710e-01 97
6.010300e-01 1.336231e+02 1.081576e+02 7.063975e+01 1.891614e+00 6.085158e-03 4.096780e+00 1.080669e-01 1.309836e+03 2.328103e+07 1.486626e-01 1.486630e-01 97
8.010300e-01 2.178399e+02 2.706995e+02 1.768234e+02 1.231963e+00 1.523008e-02 6.492958e+00 7.753570e-03 3.277572e+03 5.825556e+07 9.391911e-02 9.395083e-02 97
1.001030e+00 3.119667e+02 6.760855e+02 4.415424e+02 7.065386e-01 3.803789e-02 1.029065e+01 8.726271e-03 8.180905e+03 1.454074e+08 5.945934e-02 5.945499e-02 97
1.201030e+00 5.602834e+02 1.683252e+03 1.099126e+03 5.097537e-01 9.470306e-02 1.630957e+01 -8.278013e-03 2.034758e+04 3.616580e+08 3.767409e-02 3.767976e-02 97
-5.989700e-01 1.195505e+01 4.549488e-01 2.959219e-01 4.039934e+01 2.563670e-05 2.584893e-01 5.385266e+00 5.511721e+00 9.781100e+04 2.348311e+00 2.353883e+00 98
-3.989700e-01 2.164273e+01 1.110408e+00 7.282038e-01 2.972070e+01 6.257229e-05 4.096780e-01 3.829313e-01 1.348253e+01 2.392610e+05 1.482024e+00 1.468310e+00 98
-1.989700e-01 3.071352e+01 2.769093e+00 1.812165e+00 1.694852e+01 1.560404e-04 6.492958e-01 -8.188788e-01 3.361372e+01 5.965090e+05 9.326199e-01 9.323678e-01 98
1.029996e-03 5.011909e+01 6.899184e+00 4.501230e+00 1.113453e+01 3.887740e-04 1.029065e+00 5.277155e-01 8.381585e+01 1.487396e+06 5.893799e-01 5.905315e-01 98
2.010300e-01 7.721039e+01 1.722124e+01 1.123731e+01 6.870897e+00 9.704295e-04 1.630957e+00 -1.797703e-01 2.092086e+02 3.712615e+06 3.728381e-01 3.731459e-01 98
4.010300e-01 1.001118e+02 4.312885e+01 2.817129e+01 3.553681e+00 2.430342e-03 2.584893e+00 3.509166e-01 5.239446e+02 9.297920e+06 2.353573e-01 2.356034e-01 98
6.010300e-01 1.344303e+02 1.081825e+02 7.066208e+01 1.902439e+00 6.096164e-03 4.096780e+00 9.861733e-02 1.313579e+03 2.331077e+07 1.486500e-01 1.486412e-01 98
8.010300e-01 2.176593e+02 2.707459e+02 1.768608e+02 1.230681e+00 1.525673e-02 6.492958e+00 -1.617386e-02 3.286660e+03 5.832508e+07 9.391585e-02 9.394653e-02 98
1.001030e+00 3.180630e+02 6.762034e+02 4.416367e+02 7.201914e-01 3.810455e-02 1.029065e+01 7.874569e-03 8.203741e+03 1.455836e+08 5.945514e-02 5.945175e-02 98
1.201030e+00 5.593449e+02 1.683406e+03 1.099280e+03 5.088283e-01 9.486115e-02 1.630957e+01 -1.236078e-02 2.040230e+04 3.620593e+08 3.767240e-02 3.767786e-02 98
-5.989700e-01 1.196258e+01 4.555943e-01 2.965544e-01 4.033858e+01 2.566005e-05 2.584893e-01 5.212030e+00 5.512757e+00 9.787900e+04 2.345940e+00 2.348649e+00 99
-3.989700e-01 2.180331e+01 1.111722e+00 7.298871e-01 2.987217e+01 6.261456e-05 4.096780e-01 6.772789e-01 1.348775e+01 2.394750e+05 1.479311e+00 1.465520e+00 99
-1.989700e-01 3.081528e+01 2.773572e+00 1.815525e+00 1.697320e+01 1.562136e-04 6.492958e-01 -6.419171e-01 3.362495e+01 5.970110e+05 9.317774e-01 9.320223e-01 99
1.029996e-03 4.972775e+01 6.908008e+00 4.508245e+00 1.103040e+01 3.890740e-04 1.029065e+00 5.579838e-01 8.383886e+01 1.488559e+06 5.887924e-01 5.900664e-01 99
2.010300e-01 7.619058e+01 1.724496e+01 1.125406e+01 6.770053e+00 9.712735e-04 1.630957e+00 -1.953809e-01 2.092675e+02 3.715545e+06 3.725844e-01 3.729022e-01 99
4.010300e-01 1.007447e+02 4.318953e+01 2.821121e+01 3.571086e+00 2.432528e-03 2.584893e+00 3.229078e-01 5.241325e+02 9.305973e+06 2.352083e-01 2.354503e-01 99
6.010300e-01 1.365344e+02 1.083321e+02 7.076343e+01 1.929448e+00 6.101500e-03 4.096780e+00 1.144351e-01 1.314085e+03 2.333158e+07 1.485371e-01 1.485392e-01 99
8.010300e-01 2.172948e+02 2.711241e+02 1.771164e+02 1.226847e+00 1.527029e-02 6.492958e+00 -1.650446e-03 3.288003e+03 5.837849e+07 9.384781e-02 9.387756e-02 99
1.001030e+00 3.136794e+02 6.770934e+02 4.422504e+02 7.092802e-01 3.813536e-02 1.029065e+01 1.881207e-02 8.206544e+03 1.457072e+08 5.941445e-02 5.941134e-02 99
1.201030e+00 5.617788e+02 1.685818e+03 1.100907e+03 5.102873e-01 9.494891e-02 1.630957e+01 -1.488719e-02 2.041255e+04 3.624248e+08 3.764574e-02 3.765113e-02 99
#OK
